"productId","language","packageName","version","referenceUrl"
"14","JAVA","spring-cloud-gcp-starter-data-datastore","GA","https://github.com/GoogleCloudPlatform/spring-cloud-gcp/tree/main/spring-cloud-gcp-starters/spring-cloud-gcp-starter-data-datastore"
"14","JAVA","spring-cloud-gcp-data-datastore","GA","https://spring.io/projects/spring-cloud-gcp"
"14","JAVA","google-cloud-datastore","STABLE","https://cloud.google.com/java/docs/reference/google-cloud-datastore/latest/history"
"14","NODEJS","google-cloud-kvstore","STABLE","https://googleapis.dev/nodejs/google-cloud-kvstore/latest"
"14","NODEJS","@google-cloud/connect-datastore","STABLE","https://github.com/googleapis/nodejs-datastore-session/blob/master/README.md"
"14","NODEJS","@google-cloud/datastore","STABLE","https://cloud.google.com/nodejs/docs/reference/datastore/latest"
"14","PHP","google/cloud-datastore-admin","PREVIEW","https://cloud.google.com/php/docs/reference/cloud-datastore-admin/latest"
"14","PHP","google/cloud-datastore","STABLE","https://cloud.google.com/php/docs/reference/cloud-datastore/latest"
"14","PYTHON","google-cloud-ndb","STABLE","https://googleapis.dev/python/python-ndb/latest"
"14","PYTHON","google-cloud-datastore","STABLE","https://cloud.google.com/python/docs/reference/datastore/latest"
